what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1402507374152
started,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1402507374201
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1402507374229
started,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1402507374263
started,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1402507374266
started,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1402507374348
started,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1402507374376
started,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1402507374453
started,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1402507374536
started,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1402507374558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507376703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507390834
started,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1402507390962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507396379
started,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1402507396573
started,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1402507396604
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1402507415626
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402507420388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507456495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402507459429
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402507463741
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402507466217
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402507477198
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402507479734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507482571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507643110
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402507646717
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1402507649492
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1402507649495
started,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1402507649514
started,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1402507649517
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1402507649616
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1402507650521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507652444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507653295
opened,editor,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1402507653831
activated,editor,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1402507654347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402507665554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402518069990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402518071835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402518085391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402518089168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521027963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521035829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521048147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521050910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521162916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521163460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521766720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521767214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521770198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402521772276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528739952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402528742344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402528751908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528752413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528762266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528764102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528772627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528773219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528780728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528782171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528833522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402528835892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402528836254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402584148266
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402584154678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584155467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402584155575
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584159943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584160882
activated,editor,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1402584163450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584164818
closed,editor,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1402584164818
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584167197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402584175123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402584177935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402584178474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402584188707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402584196274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402584196606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402586982626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402586983974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587040748
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587042583
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402587052202
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1402587057734
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587071108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402587075533
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587084731
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587085244
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402587098387
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587098388
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402587099137
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587100714
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587101004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402587101778
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587103977
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587104499
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1402587108228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587108500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587115326
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402587116501
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587119379
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402587121665
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1402587123829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587126162
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587135211
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587142069
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402587148121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587163584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587172264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587172829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587188854
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402587189606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402587190914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588091345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588093547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588674982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588677953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588720772
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402588721461
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402588722316
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402588722317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402588723751
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1402588723752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402588725001
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402588726382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588739480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588740147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588740491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588742480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402588748921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402588753061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402588754088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1402588762486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402588767012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402588767498
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402588767723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402588768551
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402588773311
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1402588774429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588775114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402588777708
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402588777721
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402588791030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589009728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589009748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402589010985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589016894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589062197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589072262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589362375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402589365782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402589377591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590028642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590030930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590038844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590039409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590239907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402590240867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402591260584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402591262271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402591263254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402591266512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402592958183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402592959997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594382857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402594384775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1402594391158
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1402594393365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1402594394784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402594399832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594402014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594608349
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402594613211
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402594613528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402594616050
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402594619614
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1402594619653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402594620106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594640089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594644654
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402594646787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402594646981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402594648829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402594650141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595225784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402595231244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595256734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595257468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595257626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595313860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402595394364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601005510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601008158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601011969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601012459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601275208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402601277482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601279459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601395388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402601409961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402601411795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1402601419999
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402601423168
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1402601425541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402601426419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601457934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601574223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402601579169
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402601582682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402601586085
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1402601594863
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1402601594909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601595370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601598687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402601598707
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1402601599800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601604362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601611391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402601612010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402602063931
